repo;pouet;numL;page;page-href;linkToRepo;linkToDockerfile
"kimsk/try-docker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=41&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kimsk/try-docker";"/kimsk/try-docker/blob/777dbb3d53692297181b4071f857e414baaec63d/file-layers/a.Dockerfile"
"hisaharu/docker-xterm";"&& :";"7";"Previous";"https://github.com/search?p=32&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/hisaharu/docker-xterm";"/hisaharu/docker-xterm/blob/d6d142a5ea51cf81a43bf7998fbd60a803a6e3e5/Dockerfile"
"mjpatter88/gelato";"RUN apt-get update && apt-get install -y build-essential check valgrind";"3";"Previous";"https://github.com/search?p=94&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mjpatter88/gelato";"/mjpatter88/gelato/blob/5eea364886c13a5f6d0b76fc8795ee1f987b6409/Dockerfile"
"gmanika/dockefile-test";"RUN apt-get update; apt-get install -y nginx";"2";"Previous";"https://github.com/search?p=50&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/gmanika/dockefile-test";"/gmanika/dockefile-test/blob/f26099b4ed30721b8e01210e7123cec0aa2bdbd5/Dockerfile"
"kifj/docker-jax2015";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=54&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kifj/docker-jax2015";"/kifj/docker-jax2015/blob/9fd5f8a7d3f4508a40319c959233766b9097ebad/cmatrix/Dockerfile"
"linkthrow/docker-php-5-6";"RUN apt-get install php5 -y";"4";"Previous";"https://github.com/search?p=34&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/linkthrow/docker-php-5-6";"/linkthrow/docker-php-5-6/blob/030cf6576c29f3d2cf20932234d2f6e5ba058661/Dockerfile"
"offlinehacker-playground/dummydocker";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/offlinehacker-playground/dummydocker";"/offlinehacker-playground/dummydocker/blob/914e166450668bd7e10e82dd13e5eb7bb698767a/Dockerfile"
"yhung124/multi-docker";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=30&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yhung124/multi-docker";"/yhung124/multi-docker/blob/279efee86d47864fb2952cb9a21de71cf4cd6a7e/project-2/Dockerfile"
"vivekjuneja/dockerfiles";"";"2";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/vivekjuneja/dockerfiles";"/vivekjuneja/dockerfiles/blob/5e7120141877d48d6c94f6546df4e5605ca96451/debian-base/Dockerfile"
"adamroddick/adamroddick.github.io";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=45&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/adamroddick/adamroddick.github.io";"/adamroddick/adamroddick.github.io/blob/6bde41453cae8093ebc2686bc2d3f761cb817ccb/Dockerfile"
"caiogallo/docker-casadocodigo";"postgresql-client \";"5";"Previous";"https://github.com/search?p=51&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/caiogallo/docker-casadocodigo";"/caiogallo/docker-casadocodigo/blob/53e3389ef2fb5c1b64398d235625c0c0c57d6484/cap7/Dockerfile"
"jadr2ddude/arm-docker-images";"RUN apt-get update";"3";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jadr2ddude/arm-docker-images";"/jadr2ddude/arm-docker-images/blob/04f24548946d863b129c10aafb3a0c9b3d69794d/debian-lighttpd/Dockerfile"
"lborguetti/debian-tools";"";"2";"Previous";"https://github.com/search?p=42&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/lborguetti/debian-tools";"/lborguetti/debian-tools/blob/6c2dd37f83a8c8ec163cdd39c3bbcd3abbafb895/Dockerfile"
"alexzaporozhets/staff-installer";"apt-get install -y cifs-utils && \";"4";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexzaporozhets/staff-installer";"/alexzaporozhets/staff-installer/blob/0d6b5f1e10570523fd878856866d3abcccb11fdf/src/mongodb-backup/Dockerfile"
"jan-osch/assemb";"RUN apt-get update";"2";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jan-osch/assemb";"/jan-osch/assemb/blob/dcb6332dc9d99edd37ec1de2a010395ee49ddaf2/Dockerfile"
"brooksph/metagenome_assembly";"FROM ubuntu:14.04";"1";"Previous";"https://github.com/search?p=77&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/brooksph/metagenome_assembly";"/brooksph/metagenome_assembly/blob/bb63591acecd575a4ba0cae36a1f4c10629d5d26/make_trimmomatic/Dockerfile"
"octoblu/rpm-createrepo";"";"8";"";"";"/octoblu/rpm-createrepo";"/octoblu/rpm-createrepo/blob/cc37db79791b847185587e921b311329127a38bb/Dockerfile"
"wbwangk/nginx";"FROM nginx";"1";"Previous";"https://github.com/search?p=9&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wbwangk/nginx";"/wbwangk/nginx/blob/a216e8b55b51a699a78a2265609588dba724715d/Dockerfile"
"mijime/sham";"&& apt-get install -y git \";"4";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mijime/sham";"/mijime/sham/blob/d65ceb8e8641070cd8b968b9c122c9f818c247b4/docker/bash-3.0/Dockerfile"
"samlet/docker-opt";"";"2";"Previous";"https://github.com/search?p=33&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/samlet/docker-opt";"/samlet/docker-opt/blob/04e05ba3130242f0e5abaa621fb02e37509ae16f/conf/node.dockerfile"
"aep/docker-elixir";"RUN apt-get -y update";"2";"Previous";"https://github.com/search?p=27&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/aep/docker-elixir";"/aep/docker-elixir/blob/5f2314de324cd1ecac8a31a1bc6c480078b16f1a/Dockerfile"
"talwrii/dockerjail";"";"2";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/talwrii/dockerjail";"/talwrii/dockerjail/blob/1ca1e3c1f080b684dbb0d8b603aeca8fac060f8a/machines/default/Dockerfile"
"sbuss/pydockerfile";"python-pip";"5";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/sbuss/pydockerfile";"/sbuss/pydockerfile/blob/aa6a6d7dc79a3682ef3c56aad8228cc24b41973d/tests/dockerfiles/line-cont.Dockerfile"
"webreactor/autofile";"";"2";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/webreactor/autofile";"/webreactor/autofile/blob/bc1644bfeae1859397e963d80ee52c04856ad358/Dockerfile"
"akiellor/skydns-service-spike";"FROM ubuntu";"1";"Previous";"https://github.com/search?p=15&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/akiellor/skydns-service-spike";"/akiellor/skydns-service-spike/blob/48f7ef20f92f48db8a6af0edbc7d1750a85541cf/shell/Dockerfile"
"transistor1/netextender";"";"2";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/transistor1/netextender";"/transistor1/netextender/blob/eddcf4d954cea47ea0eb84988f2880b39455cef6/remmina/Dockerfile"
"dsw88/docker-images";"";"2";"Previous";"https://github.com/search?p=96&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dsw88/docker-images";"/dsw88/docker-images/blob/fd3cf3b56e39b7b2cccee9d6ccde7f055da4ba44/java7/Dockerfile"
"infoslack/docker-exemplos";"";"2";"Previous";"https://github.com/search?p=74&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/infoslack/docker-exemplos";"/infoslack/docker-exemplos/blob/6e8164254888ce3392c0764c99d09bc974024aca/cap-08/TDD/Dockerfile"
"Magnetikio/torrent-stream-microservice";"CMD [ ""nodejs""; ""index.js"" ]";"3";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Magnetikio/torrent-stream-microservice";"/Magnetikio/torrent-stream-microservice/blob/72f3a6493f9ede5a752338d6e28847445832c31d/Dockerfile"
"jacklesplat/ql_emc";"ADD *.deb /tmp/";"5";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/jacklesplat/ql_emc";"/jacklesplat/ql_emc/blob/1f0e8798dcdeba12d5562b5f0b56f38247c7088a/src/github.com/grafana/grafana/docker/debtest/Dockerfile"
"heritaget/Docker";"RUN apt-get install -y curl";"4";"Previous";"https://github.com/search?p=4&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/heritaget/Docker";"/heritaget/Docker/blob/e4f1d09063b5cd125a6c59dc8fffeb3a1111d5ed/Dockerfile"
"fits/try_samples";"RUN apt-get update && apt-get upgrade -y";"3";"Previous";"https://github.com/search?p=57&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/fits/try_samples";"/fits/try_samples/blob/63dd90a7f2b664e036d98a9f66ef6f0093c44f37/docker/python3_keras/Dockerfile"
"TomScotch/workspace";"RUN apt-get install -y weplab # wep hack";"6";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/TomScotch/workspace";"/TomScotch/workspace/blob/0b662d358d586a2637e4603917ea4105ed281638/crack-utils/Dockerfile"
"magenete/site";"";"8";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/magenete/site";"/magenete/site/blob/541804baedd8875b9daa68bfaac686be37b6e16a/docker/Dockerfile"
"olalonde/node12-psql-docker";"FROM node:0.12";"1";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/olalonde/node12-psql-docker";"/olalonde/node12-psql-docker/blob/ff4c09d75c9cc59fc4275077ad8ea20509b68d40/Dockerfile"
"robobario/repl";"RUN apt-get update && apt-get -y install python && apt-get autoremove && apt-get clean";"2";"Previous";"https://github.com/search?p=3&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/robobario/repl";"/robobario/repl/blob/e97ead1e0d47972df00afe708131e4a27ece2b0a/docker-repls/python/Dockerfile"
"dbehnke/linux-packaging-docker";"FROM debian:wheezy";"1";"Previous";"https://github.com/search?p=39&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dbehnke/linux-packaging-docker";"/dbehnke/linux-packaging-docker/blob/cb71885b01609c3e2b5bfaac392318b9c93a1d20/docker/build-deb-wheezy/Dockerfile"
"morevnaproject/morevna-builds";"sudo \";"12";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/morevnaproject/morevna-builds";"/morevnaproject/morevna-builds/blob/375971891eb7cd8ea5afd222cf526c51663140d1/docker/debian-7-64bit/Dockerfile"
"AllenBiehle/jumbo";"CMD /bin/bash";"3";"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/AllenBiehle/jumbo";"/AllenBiehle/jumbo/blob/9c82e5b4db4856758442c5e0a7ef7e11faf42e5f/generic-unix/docker/dockerfiles/allen-dockerfiles/base/Dockerfile"
"nathanleclaire/awsapp";"";"5";"Previous";"https://github.com/search?p=73&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/nathanleclaire/awsapp";"/nathanleclaire/awsapp/blob/0d569cdb7342431343f7b66ba28c746bb78ed49e/socat/Dockerfile"
"yeison/dockers";"RUN apt-get update && apt-get install -y libboost-all-dev vim";"4";"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/yeison/dockers";"/yeison/dockers/blob/ef80800eb52dcc33a6b01c7de676580b7c36f887/cuda-opencv-boostp/Dockerfile"
"tgjamin/docker-101";"";"2";"Previous";"https://github.com/search?p=65&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tgjamin/docker-101";"/tgjamin/docker-101/blob/4fa349506bafa8623585633df15c4ef589729d68/docker-compose/4/db/Dockerfile"
"featurist/browser-monkey-talk";"run apt-get install -y rsync";"4";"Previous";"https://github.com/search?p=14&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/featurist/browser-monkey-talk";"/featurist/browser-monkey-talk/blob/9fb4d62b5da814fbb27ce4f957345ee91c040edd/rsync.dockerfile"
"DaveBlooman/migrate-ready";"RUN apt-get install postgresql-client-9.4 -y";"4";"Previous";"https://github.com/search?p=17&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/DaveBlooman/migrate-ready";"/DaveBlooman/migrate-ready/blob/df48d9e9b4d7374f480f9347db92dfea9fdb49af/Dockerfile"
"triamediaworx/ci-java";"FROM java:8";"1";"Previous";"https://github.com/search?p=2&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/triamediaworx/ci-java";"/triamediaworx/ci-java/blob/1ca54680256981632e3eb4e3ffae3f946f1a9190/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=86&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/prolog.dockerfile"
"dgageot/quine-relay";"";"2";"Previous";"https://github.com/search?p=82&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/brainfuck.dockerfile"
"benwiz/docker";"";"3";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/benwiz/docker";"/benwiz/docker/blob/ed087580d214d0c0375336831b10f5313a6423b7/media-converters/Dockerfile"
"salomvary/openstreetmap-docker";"";"2";"Previous";"https://github.com/search?p=49&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/salomvary/openstreetmap-docker";"/salomvary/openstreetmap-docker/blob/72905953c71dfdc8108178df8bc465832482b702/database/Dockerfile"
"mijime/sham";"&& apt-get clean";"5";"Previous";"https://github.com/search?p=7&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mijime/sham";"/mijime/sham/blob/d65ceb8e8641070cd8b968b9c122c9f818c247b4/docker/bash-3.0/Dockerfile"
"mickaelperrin/docker-sync-mac";"FROM nginx:latest";"1";"Previous";"https://github.com/search?p=63&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/mickaelperrin/docker-sync-mac";"/mickaelperrin/docker-sync-mac/blob/3e05ced7fb1048b03eec0971b28ca20448e6f5b9/nginx/Dockerfile"
"crystal-gen/docker";"";"2";"Previous";"https://github.com/search?p=71&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/crystal-gen/docker";"/crystal-gen/docker/blob/d817c5ec90b277b4aedd9ed6e621f1afd196f900/src/test/docker-test/out/Dockerfile"
"st3w4r/42-ft_nmap";"FROM debian:wheezy";"1";"Previous";"https://github.com/search?p=12&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/st3w4r/42-ft_nmap";"/st3w4r/42-ft_nmap/blob/b09fd4e60692f4065c86adeb271feca37a5e3ca7/Dockerfile"
"LyleH/docker_ui";"RUN apt-get update && apt-get install -y socat";"3";"Previous";"https://github.com/search?p=68&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LyleH/docker_ui";"/LyleH/docker_ui/blob/dcc990e8b4a649e5a65844779644153480a48067/examples/swarm/Dockerfile"
"catalyst-training/docker-introduction";"RUN apt-get -y update && apt-get install -y stress";"3";"Previous";"https://github.com/search?p=98&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/catalyst-training/docker-introduction";"/catalyst-training/docker-introduction/blob/3a271e019f7ae29c9b2aad80d946b07916824d2e/dockerfiles/stress-testing/Dockerfile"
"bub-hq/bub";"RUN apt-get update && apt-get install xfonts-base xvfb tightvncserver";"3";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/bub-hq/bub";"/bub-hq/bub/blob/57d1ed1487d4e2d571cd699d662e59e0daaa814f/modules/headless/src/main/docker/Dockerfile"
"darksheer/dockerhub-ubuntu";"";"3";"Previous";"https://github.com/search?p=75&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/darksheer/dockerhub-ubuntu";"/darksheer/dockerhub-ubuntu/blob/cabc71190464d0e64421a2ffc18164724ce98606/Dockerfile"
"Cyr22/DockerFormation";"";"3";"Previous";"https://github.com/search?p=96&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Cyr22/DockerFormation";"/Cyr22/DockerFormation/blob/e63e5cb34ddfbe0974aaa887a6826f2245aae220/nginx/Dockerfile"
"alexzaporozhets/staff-installer";"";"2";"Previous";"https://github.com/search?p=10&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexzaporozhets/staff-installer";"/alexzaporozhets/staff-installer/blob/0d6b5f1e10570523fd878856866d3abcccb11fdf/src/mongodb-backup/Dockerfile"
"markus-k/dockerfiles";"apt-get install -y build-essential && \";"5";"Previous";"https://github.com/search?p=24&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/markus-k/dockerfiles";"/markus-k/dockerfiles/blob/3c9e887df25676d52755050163a13851d36f246b/buildessentials/Dockerfile"
"dgageot/quine-relay";"";"4";"Previous";"https://github.com/search?p=83&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/intercal.dockerfile"
"CancerCollaboratory/dockstore-tool-samtools-sort";"RUN  apt-get update \";"5";"Previous";"https://github.com/search?p=56&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/CancerCollaboratory/dockstore-tool-samtools-sort";"/CancerCollaboratory/dockstore-tool-samtools-sort/blob/3fb71f2b8a6cfe9507ca126a2b024eb879dab6e4/Dockerfile"
"dgageot/quine-relay";"COPY . ./";"5";"Previous";"https://github.com/search?p=81&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/dgageot/quine-relay";"/dgageot/quine-relay/blob/0e4aeca61cfc78d04b531a454ae241e4b4befc91/images/cduce.dockerfile"
"Mehdi-SIO/docker";"";"4";"Previous";"https://github.com/search?p=58&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Mehdi-SIO/docker";"/Mehdi-SIO/docker/blob/b5fa59d878073d5dcc09857aaa63068f34fbebc5/nginx/Dockerfile"
"LeonardA-L/fiddlegram";"RUN apt-get update -y";"2";"Previous";"https://github.com/search?p=6&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/LeonardA-L/fiddlegram";"/LeonardA-L/fiddlegram/blob/c537b49c02f0e2cbd1d9ceb9bec0a6855b66aca8/dockerImages/phpImage/Dockerfile"
"tony612/docker-jenkins";"";"4";"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tony612/docker-jenkins";"/tony612/docker-jenkins/blob/df84b572425ebe920af72b43cacde73869ca57ad/Dockerfile"
"plonk/sandbox";"RUN apt-get install -y ruby2.0";"3";"Previous";"https://github.com/search?p=88&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/plonk/sandbox";"/plonk/sandbox/blob/4a0c56bd8446097e019d39ed7c4942550cea6c01/Dockerfile"
"cloudfoundry/runtime-ci";"jq";"8";"Previous";"https://github.com/search?p=72&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cloudfoundry/runtime-ci";"/cloudfoundry/runtime-ci/blob/8fd52ed0b4a1d016c498571c499e26cf25361de0/scripts/ci/request-pm-input/Dockerfile"
"munnerz/jekyll-python";"FROM munnerz/jekyll";"1";"Previous";"https://github.com/search?p=79&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/munnerz/jekyll-python";"/munnerz/jekyll-python/blob/d2fff15146329392d7c41fc91ddbd29c5d6d1eb7/Dockerfile"
"kamyh/pa-inphinity";"# Install sshd";"5";"Previous";"https://github.com/search?p=22&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/kamyh/pa-inphinity";"/kamyh/pa-inphinity/blob/56b38db381a81881c49df09ae74ffa571eea1177/Project/attempts_archives/test_sshd/Dockerfile"
"Evertvandenbruel/laughing-boo";"";"2";"Previous";"https://github.com/search?p=44&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/Evertvandenbruel/laughing-boo";"/Evertvandenbruel/laughing-boo/blob/cd5b55d3f8dad58b31ae1aaece2e995dd67f01f4/Dockerfile"
"VideoWorker/VideoWorker";"gpac";"4";"Previous";"https://github.com/search?p=53&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/VideoWorker/VideoWorker";"/VideoWorker/VideoWorker/blob/1ca58bfe3741afcffef7eb4e3265bf7187ac719e/docker-mp4box/Dockerfile"
"unitsche/ekr-base";"";"7";"Previous";"https://github.com/search?p=91&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/unitsche/ekr-base";"/unitsche/ekr-base/blob/e1e98b5587d14dd9d63ebab2110f2dcaccfb400c/Dockerfile"
"neam/docker-diff-based-layers";"RUN apt-get update && apt-get install gettext -y";"2";"Previous";"https://github.com/search?p=70&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/neam/docker-diff-based-layers";"/neam/docker-diff-based-layers/blob/6247c1540b1ae85ba76c29b1566d66a4318ec5e5/shell.Dockerfile"
"ownport/dockerfiles-sandbox";"RUN apt-get update && \";"5";"Previous";"https://github.com/search?p=21&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ownport/dockerfiles-sandbox";"/ownport/dockerfiles-sandbox/blob/2c787dcefff83ffa7ead3cbaaa9f46f830f1bcd6/devops/supervisor/Dockerfile"
"teamcollab/contpub-env";"FROM ubuntu:trusty";"1";"Previous";"https://github.com/search?p=13&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/teamcollab/contpub-env";"/teamcollab/contpub-env/blob/c7f149df3d55e48a3196f141e338fac60909b32d/Dockerfile"
"ocramz/latex2html-docker";"apt-get clean";"6";"Previous";"https://github.com/search?p=43&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/ocramz/latex2html-docker";"/ocramz/latex2html-docker/blob/43635870a0d83f0de333f90f166d8e3beceeecdb/Dockerfile"
"aadebuger/docker-gccboost";"run apt-get update";"2";"Previous";"https://github.com/search?p=25&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/aadebuger/docker-gccboost";"/aadebuger/docker-gccboost/blob/205994e1094afad7969beb7c453ba9d019bb3c13/Dockerfile"
"theBaldSoprano/ubuntuWithCurlGit";"";"2";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/theBaldSoprano/ubuntuWithCurlGit";"/theBaldSoprano/ubuntuWithCurlGit/blob/ed1b7fa8f15e211100bc969ed74dab8426d5b169/Dockerfile"
"tauffredou/docker-proxy";"RUN apt-get update && apt-get install -y curl";"2";"Previous";"https://github.com/search?p=92&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/tauffredou/docker-proxy";"/tauffredou/docker-proxy/blob/69f51da3d0a483d2b7a817a779d759ffa28dfe3f/worker/Dockerfile"
"cvra/roscvra";"";"2";"Previous";"https://github.com/search?p=66&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/cvra/roscvra";"/cvra/roscvra/blob/947dc494b8ed3c9b5b8382fbc49230f54e740033/docker_cvra_dev/Dockerfile"
"windname/java-tool";"RUN apt-get -y install tar";"4";"Previous";"https://github.com/search?p=40&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/windname/java-tool";"/windname/java-tool/blob/4f6b14e327e59a50650610dae164e91f959d3e2c/docker-proj/Dockerfile"
"alexellis/datacenter-sensor";"FROM resin/rpi-raspbian";"1";"Previous";"https://github.com/search?p=89&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/alexellis/datacenter-sensor";"/alexellis/datacenter-sensor/blob/d51f8fe3debb7e11d0786c26f13c6a2fed7f659d/curl_test/Dockerfile"
"robobario/repl";"CMD [""irb""]";"3";"Previous";"https://github.com/search?p=3&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/robobario/repl";"/robobario/repl/blob/e97ead1e0d47972df00afe708131e4a27ece2b0a/docker-repls/ruby/Dockerfile"
"wilrilo/talleres";"RUN sudo apt-get update && sudo apt-get –y install cowsay fortune";"2";"Previous";"https://github.com/search?p=60&q=language%3ADockerfile+RUN+apt-get&ref=searchresults&type=Code&utf8=%E2%9C%93";"/wilrilo/talleres";"/wilrilo/talleres/blob/1f78a07348ff5398bfa018fd081403b17ad67577/file/taller7/files/docker/Dockerfile"
